team_slug,player_slug,player_name,wikidata_id,commons_file,image_url,license,attribution,local_path,storage_path,status,notes
sweden,alexander-bernhardsson,Alexander Bernhardsson,,,,,,,,no_image,
sweden,gustaf-nilsson,Gustaf Nilsson,,,,,,,,no_image,
sweden,taha-ali,Taha Ali,,,,,,,,no_image,
tunisia,aymen-dahmen,Aymen Dahmen,,,,,,,,no_image,
tunisia,sabri-ben-hessen,Sabri Ben Hessen,,,,,,,,no_image,
tunisia,mouhib-chamakh,Mouhib Chamakh,,,,,,,,no_image,
tunisia,montassar-talbi,Montassar Talbi,,,,,,,,no_image,
tunisia,dylan-bronn,Dylan Bronn,,,,,,,,no_image,
tunisia,ali-abdi,Ali Abdi,,,,,,,,no_image,
tunisia,yan-valery,Yan Valery,,,,,,,,no_image,
tunisia,mohamed-amine-ben-hamida,Mohamed Amine Ben Hamida,,,,,,,,no_image,
tunisia,moutaz-neffati,Moutaz Neffati,,,,,,,,no_image,
tunisia,omar-rekik,Omar Rekik,,,,,,,,no_image,
tunisia,adem-arous,Adem Arous,,,,,,,,no_image,
tunisia,raed-chikhaoui,Raed Chikhaoui,,,,,,,,no_image,
tunisia,ellyes-skhiri-captain,Ellyes Skhiri ( captain ),,,,,,,,no_image,
tunisia,hannibal-mejbri,Hannibal Mejbri,,,,,,,,no_image,
tunisia,anis-ben-slimane,Anis Ben Slimane,,,,,,,,no_image,
tunisia,mortadha-ben-ouanes,Mortadha Ben Ouanes,,,,,,,,no_image,
tunisia,ismael-gharbi,Ismaël Gharbi,,,,,,,,no_image,
tunisia,hadj-mahmoud,Hadj Mahmoud,,,,,,,,no_image,
tunisia,rani-khedira,Rani Khedira,,,,,,,,no_image,
tunisia,elias-achouri,Elias Achouri,,,,,,,,no_image,
tunisia,firas-chaouat,Firas Chaouat,,,,,,,,no_image,
tunisia,hazem-mastouri,Hazem Mastouri,,,,,,,,no_image,
tunisia,elias-saad,Elias Saad,,,,,,,,no_image,
tunisia,sebastian-tounekti,Sebastian Tounekti,,,,,,,,no_image,
tunisia,khalil-ayari,Khalil Ayari,,,,,,,,no_image,
tunisia,rayan-elloumi,Rayan Elloumi,,,,,,,,no_image,
belgium,thibaut-courtois,Thibaut Courtois,,,,,,,,no_image,
belgium,senne-lammens,Senne Lammens,,,,,,,,no_image,
belgium,mike-penders,Mike Penders,,,,,,,,no_image,
belgium,thomas-meunier,Thomas Meunier,,,,,,,,no_image,
belgium,timothy-castagne,Timothy Castagne,,,,,,,,no_image,
belgium,arthur-theate,Arthur Theate,,,,,,,,no_image,
belgium,zeno-debast,Zeno Debast,,,,,,,,no_image,
belgium,maxim-de-cuyper,Maxim De Cuyper,,,,,,,,no_image,
belgium,brandon-mechele,Brandon Mechele,,,,,,,,no_image,
belgium,koni-de-winter,Koni De Winter,,,,,,,,no_image,
belgium,joaquin-seys,Joaquin Seys,,,,,,,,no_image,
belgium,nathan-ngoy,Nathan Ngoy,,,,,,,,no_image,
belgium,axel-witsel,Axel Witsel,,,,,,,,no_image,
belgium,kevin-de-bruyne,Kevin De Bruyne,,,,,,,,no_image,
belgium,youri-tielemans-captain,Youri Tielemans ( captain ),,,,,,,,no_image,
belgium,hans-vanaken,Hans Vanaken,,,,,,,,no_image,
belgium,amadou-onana,Amadou Onana,,,,,,,,no_image,
belgium,nicolas-raskin,Nicolas Raskin,,,,,,,,no_image,
belgium,romelu-lukaku,Romelu Lukaku,,,,,,,,no_image,
belgium,leandro-trossard,Leandro Trossard,,,,,,,,no_image,
belgium,jeremy-doku,Jérémy Doku,,,,,,,,no_image,
belgium,dodi-lukebakio,Dodi Lukébakio,,,,,,,,no_image,
belgium,charles-de-ketelaere,Charles De Ketelaere,,,,,,,,no_image,
belgium,alexis-saelemaekers,Alexis Saelemaekers,,,,,,,,no_image,
belgium,diego-moreira,Diego Moreira,,,,,,,,no_image,
belgium,matias-fernandez-pardo,Matias Fernandez-Pardo,,,,,,,,no_image,
new-zealand,max-crocombe,Max Crocombe,,,,,,,,no_image,
new-zealand,tim-payne,Tim Payne,,,,,,,,no_image,
new-zealand,francis-de-vries,Francis de Vries,,,,,,,,no_image,
new-zealand,tyler-bindon,Tyler Bindon,,,,,,,,no_image,
new-zealand,michael-boxall,Michael Boxall,,,,,,,,no_image,
new-zealand,joe-bell,Joe Bell,,,,,,,,no_image,
new-zealand,matthew-garbett,Matthew Garbett,,,,,,,,no_image,
new-zealand,marko-stamenic,Marko Stamenić,,,,,,,,no_image,
new-zealand,chris-wood-captain,Chris Wood ( captain ),,,,,,,,no_image,
new-zealand,sarpreet-singh,Sarpreet Singh,,,,,,,,no_image,
new-zealand,elijah-just,Elijah Just,,,,,,,,no_image,
new-zealand,alex-paulsen,Alex Paulsen,,,,,,,,no_image,
new-zealand,liberato-cacace,Liberato Cacace,,,,,,,,no_image,
new-zealand,alex-rufer,Alex Rufer,,,,,,,,no_image,
new-zealand,nando-pijnaker,Nando Pijnaker,,,,,,,,no_image,
new-zealand,finn-surman,Finn Surman,,,,,,,,no_image,
new-zealand,kosta-barbarouses,Kosta Barbarouses,,,,,,,,no_image,
new-zealand,ben-waine,Ben Waine,,,,,,,,no_image,
new-zealand,ben-old,Ben Old,,,,,,,,no_image,
new-zealand,callum-mccowatt,Callum McCowatt,,,,,,,,no_image,
new-zealand,jesse-randall,Jesse Randall,,,,,,,,no_image,
new-zealand,michael-woud,Michael Woud,,,,,,,,no_image,
new-zealand,ryan-thomas,Ryan Thomas,,,,,,,,no_image,
new-zealand,callan-elliot,Callan Elliot,,,,,,,,no_image,
new-zealand,lachlan-bayliss,Lachlan Bayliss,,,,,,,,no_image,
new-zealand,tommy-smith,Tommy Smith,,,,,,,,no_image,
france,mike-maignan,Mike Maignan,,,,,,,,no_image,
france,brice-samba,Brice Samba,,,,,,,,no_image,
france,robin-risser,Robin Risser,,,,,,,,no_image,
france,lucas-digne,Lucas Digne,,,,,,,,no_image,
france,jules-kounde,Jules Koundé,,,,,,,,no_image,
france,theo-hernandez,Théo Hernandez,,,,,,,,no_image,
france,lucas-hernandez,Lucas Hernandez,,,,,,,,no_image,
france,dayot-upamecano,Dayot Upamecano,,,,,,,,no_image,
france,william-saliba,William Saliba,,,,,,,,no_image,
france,ibrahima-konate,Ibrahima Konaté,,,,,,,,no_image,
france,malo-gusto,Malo Gusto,,,,,,,,no_image,
france,maxence-lacroix,Maxence Lacroix,,,,,,,,no_image,
france,n-golo-kante,N'Golo Kanté,,,,,,,,no_image,
france,adrien-rabiot,Adrien Rabiot,,,,,,,,no_image,
france,aurelien-tchouameni,Aurélien Tchouaméni,,,,,,,,no_image,
france,manu-kone,Manu Koné,,,,,,,,no_image,
france,warren-zaire-emery,Warren Zaïre-Emery,,,,,,,,no_image,
france,kylian-mbappe-captain,Kylian Mbappé ( captain ),,,,,,,,no_image,
france,ousmane-dembele,Ousmane Dembélé,,,,,,,,no_image,
france,marcus-thuram,Marcus Thuram,,,,,,,,no_image,
france,bradley-barcola,Bradley Barcola,,,,,,,,no_image,
france,michael-olise,Michael Olise,,,,,,,,no_image,
france,maghnes-akliouche,Maghnes Akliouche,,,,,,,,no_image,
france,desire-doue,Désiré Doué,,,,,,,,no_image,
france,rayan-cherki,Rayan Cherki,,,,,,,,no_image,
france,jean-philippe-mateta,Jean-Philippe Mateta,,,,,,,,no_image,
argentina,emiliano-martinez,Emiliano Martínez,,,,,,,,no_image,
argentina,geronimo-rulli,Gerónimo Rulli,,,,,,,,no_image,
argentina,juan-musso,Juan Musso,,,,,,,,no_image,
argentina,walter-benitez,Walter Benítez,,,,,,,,no_image,
argentina,facundo-cambeses,Facundo Cambeses,,,,,,,,no_image,
argentina,santiago-beltran,Santiago Beltrán,,,,,,,,no_image,
argentina,nicolas-otamendi,Nicolás Otamendi,,,,,,,,no_image,
argentina,nicolas-tagliafico,Nicolás Tagliafico,,,,,,,,no_image,
argentina,marcos-acuna,Marcos Acuña,,,,,,,,no_image,
argentina,nahuel-molina,Nahuel Molina,,,,,,,,no_image,
argentina,cristian-romero,Cristian Romero,,,,,,,,no_image,
argentina,german-pezzella,Germán Pezzella,,,,,,,,no_image,
argentina,gonzalo-montiel,Gonzalo Montiel,,,,,,,,no_image,
argentina,lisandro-martinez,Lisandro Martínez,,,,,,,,no_image,
argentina,lucas-martinez-quarta,Lucas Martínez Quarta,,,,,,,,no_image,
argentina,leonardo-balerdi,Leonardo Balerdi,,,,,,,,no_image,
argentina,facundo-medina,Facundo Medina,,,,,,,,no_image,
argentina,marcos-senesi,Marcos Senesi,,,,,,,,no_image,
argentina,agustin-giay,Agustín Giay,,,,,,,,no_image,
argentina,kevin-mac-allister,Kevin Mac Allister,,,,,,,,no_image,
argentina,gabriel-rojas,Gabriel Rojas,,,,,,,,no_image,
argentina,nicolas-capaldo,Nicolás Capaldo,,,,,,,,no_image,
argentina,lautaro-di-lollo,Lautaro Di Lollo,,,,,,,,no_image,
argentina,zaid-romero,Zaid Romero,,,,,,,,no_image,
argentina,rodrigo-de-paul,Rodrigo De Paul,,,,,,,,no_image,
argentina,leandro-paredes,Leandro Paredes,,,,,,,,no_image,
argentina,giovani-lo-celso,Giovani Lo Celso,,,,,,,,no_image,
argentina,alexis-mac-allister,Alexis Mac Allister,,,,,,,,no_image,
argentina,enzo-fernandez,Enzo Fernández,,,,,,,,no_image,
argentina,exequiel-palacios,Exequiel Palacios,,,,,,,,no_image,
argentina,guido-rodriguez,Guido Rodríguez,,,,,,,,no_image,
argentina,thiago-almada,Thiago Almada,,,,,,,,no_image,
argentina,nicolas-dominguez,Nicolás Domínguez,,,,,,,,no_image,
argentina,giuliano-simeone,Giuliano Simeone,,,,,,,,no_image,
argentina,nico-paz,Nico Paz,,,,,,,,no_image,
argentina,valentin-barco,Valentín Barco,,,,,,,,no_image,
argentina,emiliano-buendia,Emiliano Buendía,,,,,,,,no_image,
argentina,maximo-perrone,Máximo Perrone,,,,,,,,no_image,
argentina,anibal-moreno,Aníbal Moreno,,,,,,,,no_image,
argentina,milton-delgado,Milton Delgado,,,,,,,,no_image,
argentina,equi-fernandez,Equi Fernández,,,,,,,,no_image,
argentina,alan-varela,Alan Varela,,,,,,,,no_image,
argentina,lionel-messi-captain,Lionel Messi ( captain ),,,,,,,,no_image,
argentina,lautaro-martinez,Lautaro Martínez,,,,,,,,no_image,
argentina,julian-alvarez,Julián Alvarez,,,,,,,,no_image,
argentina,nicolas-gonzalez,Nicolás González,,,,,,,,no_image,
argentina,alejandro-garnacho,Alejandro Garnacho,,,,,,,,no_image,
argentina,franco-mastantuono,Franco Mastantuono,,,,,,,,no_image,
argentina,jose-manuel-lopez,José Manuel López,,,,,,,,no_image,
argentina,gianluca-prestianni,Gianluca Prestianni,,,,,,,,no_image,
argentina,tomas-aranda,Tomás Aranda,,,,,,,,no_image,
argentina,santiago-castro,Santiago Castro,,,,,,,,no_image,
argentina,claudio-echeverri,Claudio Echeverri,,,,,,,,no_image,
argentina,mateo-pellegrino,Mateo Pellegrino,,,,,,,,no_image,
argentina,matias-soule,Matías Soulé,,,,,,,,no_image,
argentina,david-ospina,David Ospina,,,,,,,,no_image,
argentina,camilo-vargas,Camilo Vargas,,,,,,,,no_image,
argentina,alvaro-montero,Álvaro Montero,,,,,,,,no_image,
argentina,kevin-mier,Kevin Mier,,,,,,,,no_image,
argentina,andres-mosquera,Andrés Mosquera,,,,,,,,no_image,
argentina,aldair-quintana,Aldair Quintana,,,,,,,,no_image,
argentina,davinson-sanchez,Davinson Sánchez,,,,,,,,no_image,
argentina,santiago-arias,Santiago Arias,,,,,,,,no_image,
argentina,yerry-mina,Yerry Mina,,,,,,,,no_image,
argentina,daniel-munoz,Daniel Muñoz,,,,,,,,no_image,
argentina,johan-mojica,Johan Mojica,,,,,,,,no_image,
argentina,jhon-lucumi,Jhon Lucumí,,,,,,,,no_image,
argentina,carlos-cuesta,Carlos Cuesta,,,,,,,,no_image,
argentina,deiver-machado,Deiver Machado,,,,,,,,no_image,
argentina,cristian-borja,Cristian Borja,,,,,,,,no_image,
argentina,yerson-mosquera,Yerson Mosquera,,,,,,,,no_image,
argentina,alvaro-angulo,Álvaro Angulo,,,,,,,,no_image,
argentina,juan-cabal,Juan Cabal,,,,,,,,no_image,
argentina,willer-ditta,Willer Ditta,,,,,,,,no_image,
argentina,andres-roman,Andrés Román,,,,,,,,no_image,
argentina,junior-hernandez-91-es-93,Junior Hernández &#91; es &#93;,,,,,,,,no_image,
argentina,edier-ocampo,Édier Ocampo,,,,,,,,no_image,
argentina,jhohan-romana,Jhohan Romaña,,,,,,,,no_image,
argentina,james-rodriguez-captain,James Rodríguez ( captain ),,,,,,,,no_image,
argentina,juan-cuadrado,Juan Cuadrado,,,,,,,,no_image,
argentina,jefferson-lerma,Jefferson Lerma,,,,,,,,no_image,
argentina,wilmar-barrios,Wilmar Barrios,,,,,,,,no_image,
argentina,juan-fernando-quintero,Juan Fernando Quintero,,,,,,,,no_image,
argentina,jhon-arias,Jhon Arias,,,,,,,,no_image,
argentina,richard-rios,Richard Ríos,,,,,,,,no_image,
argentina,kevin-castano,Kevin Castaño,,,,,,,,no_image,
argentina,jorge-carrascal,Jorge Carrascal,,,,,,,,no_image,
argentina,yaser-asprilla,Yáser Asprilla,,,,,,,,no_image,
argentina,jaminton-campaz,Jaminton Campaz,,,,,,,,no_image,
argentina,juan-portilla,Juan Portilla,,,,,,,,no_image,
argentina,gustavo-puerta,Gustavo Puerta,,,,,,,,no_image,
argentina,sebastian-gomez,Sebastián Gómez,,,,,,,,no_image,
argentina,jordan-barrera,Jordan Barrera,,,,,,,,no_image,
argentina,nelson-deossa,Nelson Deossa,,,,,,,,no_image,
argentina,juan-manuel-rengifo-91-es-93,Juan Manuel Rengifo &#91; es &#93;,,,,,,,,no_image,
argentina,johan-rojas,Johan Rojas,,,,,,,,no_image,
argentina,jhon-solis,Jhon Solís,,,,,,,,no_image,
argentina,luis-diaz,Luis Díaz,,,,,,,,no_image,
argentina,rafael-santos-borre,Rafael Santos Borré,,,,,,,,no_image,
argentina,jhon-cordoba,Jhon Córdoba,,,,,,,,no_image,
argentina,jhon-duran,Jhon Durán,,,,,,,,no_image,
argentina,luis-suarez,Luis Suárez,,,,,,,,no_image,
argentina,cucho-hernandez,Cucho Hernández,,,,,,,,no_image,
argentina,andres-gomez,Andrés Gómez,,,,,,,,no_image,
argentina,sebastian-villa,Sebastián Villa,,,,,,,,no_image,
argentina,johan-carbonero,Johan Carbonero,,,,,,,,no_image,
argentina,stiven-mendoza,Stiven Mendoza,,,,,,,,no_image,
argentina,edwuin-cetre,Edwuin Cetré,,,,,,,,no_image,
argentina,neiser-villarreal,Néiser Villarreal,,,,,,,,no_image,
argentina,kevin-viveros,Kevin Viveros,,,,,,,,no_image,
uzbekistan,utkir-yusupov,Utkir Yusupov,,,,,,,,no_image,
uzbekistan,abduvohid-nematov,Abduvohid Nematov,,,,,,,,no_image,
uzbekistan,botirali-ergashev,Botirali Ergashev,,,,,,,,no_image,
uzbekistan,vladimir-nazarov,Vladimir Nazarov,,,,,,,,no_image,
uzbekistan,rustam-ashurmatov,Rustam Ashurmatov,,,,,,,,no_image,
uzbekistan,farrukh-sayfiev,Farrukh Sayfiev,,,,,,,,no_image,
uzbekistan,khojiakbar-alijonov,Khojiakbar Alijonov,,,,,,,,no_image,
uzbekistan,sherzod-nasrullaev,Sherzod Nasrullaev,,,,,,,,no_image,
uzbekistan,umar-eshmurodov,Umar Eshmurodov,,,,,,,,no_image,
uzbekistan,abdukodir-khusanov,Abdukodir Khusanov,,,,,,,,no_image,
uzbekistan,ibrokhimkhalil-yuldoshev,Ibrokhimkhalil Yuldoshev,,,,,,,,no_image,
uzbekistan,abdulla-abdullaev,Abdulla Abdullaev,,,,,,,,no_image,
uzbekistan,bekhruz-karimov,Bekhruz Karimov,,,,,,,,no_image,
uzbekistan,mukhammadkodir-khamraliev,Mukhammadkodir Khamraliev,,,,,,,,no_image,
uzbekistan,jakhongir-urozov,Jakhongir Urozov,,,,,,,,no_image,
uzbekistan,mukhammadrasul-abdumazhidov,Mukhammadrasul Abdumazhidov,,,,,,,,no_image,
uzbekistan,diyor-ortikboev,Diyor Ortikboev,,,,,,,,no_image,
uzbekistan,avazbek-ulmasaliev,Avazbek Ulmasaliev,,,,,,,,no_image,
uzbekistan,otabek-shukurov,Otabek Shukurov,,,,,,,,no_image,
uzbekistan,jaloliddin-masharipov,Jaloliddin Masharipov,,,,,,,,no_image,
uzbekistan,odiljon-hamrobekov,Odiljon Hamrobekov,,,,,,,,no_image,
uzbekistan,oston-urunov,Oston Urunov,,,,,,,,no_image,
uzbekistan,jamshid-iskanderov,Jamshid Iskanderov,,,,,,,,no_image,
uzbekistan,dostonbek-khamdamov,Dostonbek Khamdamov,,,,,,,,no_image,
uzbekistan,abbosbek-fayzullaev,Abbosbek Fayzullaev,,,,,,,,no_image,
uzbekistan,akmal-mozgovoy,Akmal Mozgovoy,,,,,,,,no_image,
uzbekistan,azizjon-ganiev,Azizjon Ganiev,,,,,,,,no_image,
uzbekistan,azizbek-amonov,Azizbek Amonov,,,,,,,,no_image,
uzbekistan,kuvondik-ruziev,Kuvondik Ruziev,,,,,,,,no_image,
uzbekistan,ruslanbek-jiyanov,Ruslanbek Jiyanov,,,,,,,,no_image,
uzbekistan,alisher-odilov,Alisher Odilov,,,,,,,,no_image,
uzbekistan,khusayin-norchaev,Khusayin Norchaev,,,,,,,,no_image,
uzbekistan,jasurbek-jaloliddinov,Jasurbek Jaloliddinov,,,,,,,,no_image,
uzbekistan,umarali-rakhmonaliev,Umarali Rakhmonaliev,,,,,,,,no_image,
uzbekistan,nodirbek-abdurazzokov,Nodirbek Abdurazzokov,,,,,,,,no_image,
uzbekistan,sardorbek-bakhromov,Sardorbek Bakhromov,,,,,,,,no_image,
uzbekistan,sherzod-esanov,Sherzod Esanov,,,,,,,,no_image,
uzbekistan,eldor-shomurodov-captain,Eldor Shomurodov ( captain ),,,,,,,,no_image,
uzbekistan,igor-sergeev,Igor Sergeev,,,,,,,,no_image,
uzbekistan,sherzod-temirov,Sherzod Temirov,,,,,,,,no_image,
mexico,stages,Stages,,,,,,,,no_image,
mexico,general-information,General information,,,,,,,,no_image,
mexico,official-symbols,Official symbols,,,,,,,,no_image,
mexico,tournaments,Tournaments,,,,,,,,no_image,
mexico,qualification,Qualification,,,,,,,,no_image,
mexico,finals,Finals,,,,,,,,no_image,
mexico,squads,Squads,,,,,,,,no_image,
mexico,final-draw,Final draw,,,,,,,,no_image,
mexico,broadcasters,Broadcasters,,,,,,,,no_image,
mexico,bids,Bids,,,,,,,,no_image,
mexico,officials,Officials,,,,,,,,no_image,
mexico,team-appearances,Team appearances,,,,,,,,no_image,
mexico,miscellaneous,Miscellaneous,,,,,,,,no_image,
